benchmark,input_size,mode,workers,repetition,correct,wall_clock_secs,total_interactions,mips,rounds,speedup,efficiency,overhead_ratio,peak_memory_bytes,bytes_sent,bytes_received,con_con,dup_dup,era_era,con_dup,con_era,dup_era,peak_memory_during_construction,peak_memory_during_reduction,agent_count_at_construction_complete,live_agent_count_watermark,representation,chunk_size,recycle_policy
ep_annihilation_dup,1000,local,2,2,true,0.001716,1000,0.583,1,0.1299,0.0650,0.6792,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,2,3,true,0.001552,1000,0.644,1,0.1437,0.0718,0.6718,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,2,4,true,0.001752,1000,0.571,1,0.1273,0.0636,0.6165,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,4,0,true,0.001685,1000,0.594,1,0.1324,0.0331,0.6769,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,4,1,true,0.001295,1000,0.772,1,0.1721,0.0430,0.7068,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,4,2,true,0.001511,1000,0.662,1,0.1476,0.0369,0.6408,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,4,3,true,0.003333,1000,0.300,1,0.0669,0.0167,0.6310,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,4,4,true,0.002135,1000,0.468,1,0.1044,0.0261,0.7199,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,8,0,true,0.001360,1000,0.736,1,0.1640,0.0205,0.7951,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,8,1,true,0.000872,1000,1.147,1,0.2558,0.0320,0.6783,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,8,2,true,0.001964,1000,0.509,1,0.1136,0.0142,0.6597,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,8,3,true,0.003463,1000,0.289,1,0.0644,0.0080,0.7461,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,1000,local,8,4,true,0.001674,1000,0.597,1,0.1332,0.0167,0.7828,0,0,0,0,1000,0,0,0,0,,,2000,2000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,sequential,0,0,true,0.001077,5000,4.644,0,1.0000,1.0000,0.0000,0,0,0,0,5000,0,0,0,0,,,10000,0,dense,10000,disable-under-delta
ep_annihilation_dup,5000,sequential,0,1,true,0.000990,5000,5.049,0,1.0000,1.0000,0.0000,0,0,0,0,5000,0,0,0,0,,,10000,0,dense,10000,disable-under-delta
ep_annihilation_dup,5000,sequential,0,2,true,0.001100,5000,4.547,0,1.0000,1.0000,0.0000,0,0,0,0,5000,0,0,0,0,,,10000,0,dense,10000,disable-under-delta
ep_annihilation_dup,5000,sequential,0,3,true,0.001054,5000,4.742,0,1.0000,1.0000,0.0000,0,0,0,0,5000,0,0,0,0,,,10000,0,dense,10000,disable-under-delta
ep_annihilation_dup,5000,sequential,0,4,true,0.001002,5000,4.988,0,1.0000,1.0000,0.0000,0,0,0,0,5000,0,0,0,0,,,10000,0,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,1,0,true,0.001325,5000,3.773,1,0.7955,0.7955,0.0454,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,1,1,true,0.001039,5000,4.811,1,1.0145,1.0145,0.0369,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,1,2,true,0.001051,5000,4.759,1,1.0034,1.0034,0.0358,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,1,3,true,0.000995,5000,5.026,1,1.0598,1.0598,0.0381,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,1,4,true,0.001422,5000,3.515,1,0.7413,0.7413,0.0369,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,2,0,true,0.004492,5000,1.113,1,0.2347,0.1174,0.7470,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,2,1,true,0.003765,5000,1.328,1,0.2800,0.1400,0.7039,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,2,2,true,0.010104,5000,0.495,1,0.1043,0.0522,0.7213,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,2,3,true,0.006995,5000,0.715,1,0.1507,0.0754,0.7960,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,2,4,true,0.004315,5000,1.159,1,0.2444,0.1222,0.6463,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,4,0,true,0.005767,5000,0.867,1,0.1828,0.0457,0.7529,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,4,1,true,0.004636,5000,1.079,1,0.2274,0.0569,0.7093,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,4,2,true,0.006025,5000,0.830,1,0.1750,0.0437,0.7540,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,4,3,true,0.004512,5000,1.108,1,0.2337,0.0584,0.7095,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,4,4,true,0.004786,5000,1.045,1,0.2203,0.0551,0.6788,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,8,0,true,0.005187,5000,0.964,1,0.2033,0.0254,0.7355,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,8,1,true,0.008165,5000,0.612,1,0.1291,0.0161,0.6581,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,8,2,true,0.006317,5000,0.792,1,0.1669,0.0209,0.6586,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,8,3,true,0.005526,5000,0.905,1,0.1908,0.0238,0.7656,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,5000,local,8,4,true,0.005289,5000,0.945,1,0.1993,0.0249,0.6700,0,0,0,0,5000,0,0,0,0,,,10000,10000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,sequential,0,0,true,0.002266,10000,4.414,0,1.0000,1.0000,0.0000,0,0,0,0,10000,0,0,0,0,,,20000,0,dense,10000,disable-under-delta
ep_annihilation_dup,10000,sequential,0,1,true,0.002517,10000,3.973,0,1.0000,1.0000,0.0000,0,0,0,0,10000,0,0,0,0,,,20000,0,dense,10000,disable-under-delta
ep_annihilation_dup,10000,sequential,0,2,true,0.002225,10000,4.495,0,1.0000,1.0000,0.0000,0,0,0,0,10000,0,0,0,0,,,20000,0,dense,10000,disable-under-delta
ep_annihilation_dup,10000,sequential,0,3,true,0.001987,10000,5.032,0,1.0000,1.0000,0.0000,0,0,0,0,10000,0,0,0,0,,,20000,0,dense,10000,disable-under-delta
ep_annihilation_dup,10000,sequential,0,4,true,0.001972,10000,5.072,0,1.0000,1.0000,0.0000,0,0,0,0,10000,0,0,0,0,,,20000,0,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,1,0,true,0.002031,10000,4.925,1,1.0956,1.0956,0.0439,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,1,1,true,0.003817,10000,2.620,1,0.5828,0.5828,0.0197,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,1,2,true,0.002468,10000,4.051,1,0.9013,0.9013,0.0449,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,1,3,true,0.003210,10000,3.115,1,0.6929,0.6929,0.0330,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,1,4,true,0.002482,10000,4.029,1,0.8964,0.8964,0.0368,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,2,0,true,0.010209,10000,0.980,1,0.2179,0.1090,0.7513,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,2,1,true,0.008927,10000,1.120,1,0.2492,0.1246,0.7384,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,2,2,true,0.008418,10000,1.188,1,0.2643,0.1321,0.7368,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,2,3,true,0.010330,10000,0.968,1,0.2153,0.1077,0.6141,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,2,4,true,0.009858,10000,1.014,1,0.2257,0.1128,0.7585,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,4,0,true,0.009492,10000,1.053,1,0.2344,0.0586,0.6815,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,4,1,true,0.010228,10000,0.978,1,0.2175,0.0544,0.6946,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,4,2,true,0.011101,10000,0.901,1,0.2004,0.0501,0.5885,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,4,3,true,0.009795,10000,1.021,1,0.2271,0.0568,0.7456,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,4,4,true,0.010166,10000,0.984,1,0.2188,0.0547,0.7383,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,8,0,true,0.009598,10000,1.042,1,0.2318,0.0290,0.7493,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,8,1,true,0.011234,10000,0.890,1,0.1980,0.0248,0.7079,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,8,2,true,0.010471,10000,0.955,1,0.2125,0.0266,0.6551,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,8,3,true,0.011530,10000,0.867,1,0.1929,0.0241,0.6317,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,10000,local,8,4,true,0.009197,10000,1.087,1,0.2419,0.0302,0.6984,0,0,0,0,10000,0,0,0,0,,,20000,20000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,sequential,0,0,true,0.015871,50000,3.150,0,1.0000,1.0000,0.0000,0,0,0,0,50000,0,0,0,0,,,100000,0,dense,10000,disable-under-delta
ep_annihilation_dup,50000,sequential,0,1,true,0.019567,50000,2.555,0,1.0000,1.0000,0.0000,0,0,0,0,50000,0,0,0,0,,,100000,0,dense,10000,disable-under-delta
ep_annihilation_dup,50000,sequential,0,2,true,0.017156,50000,2.914,0,1.0000,1.0000,0.0000,0,0,0,0,50000,0,0,0,0,,,100000,0,dense,10000,disable-under-delta
ep_annihilation_dup,50000,sequential,0,3,true,0.010743,50000,4.654,0,1.0000,1.0000,0.0000,0,0,0,0,50000,0,0,0,0,,,100000,0,dense,10000,disable-under-delta
ep_annihilation_dup,50000,sequential,0,4,true,0.014964,50000,3.341,0,1.0000,1.0000,0.0000,0,0,0,0,50000,0,0,0,0,,,100000,0,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,1,0,true,0.014844,50000,3.368,1,1.0692,1.0692,0.0330,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,1,1,true,0.011624,50000,4.301,1,1.3653,1.3653,0.0412,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,1,2,true,0.012183,50000,4.104,1,1.3026,1.3026,0.0398,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,1,3,true,0.011188,50000,4.469,1,1.4186,1.4186,0.0370,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,1,4,true,0.014379,50000,3.477,1,1.1038,1.1038,0.0601,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,2,0,true,0.075758,50000,0.660,1,0.2095,0.1047,0.7155,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,2,1,true,0.100704,50000,0.497,1,0.1576,0.0788,0.7549,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,2,2,true,0.060863,50000,0.822,1,0.2608,0.1304,0.7770,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,2,3,true,0.062269,50000,0.803,1,0.2549,0.1274,0.7797,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,2,4,true,0.062054,50000,0.806,1,0.2558,0.1279,0.7823,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,4,0,true,0.115680,50000,0.432,1,0.1372,0.0343,0.8897,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,4,1,true,0.056555,50000,0.884,1,0.2806,0.0702,0.7885,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,4,2,true,0.144278,50000,0.347,1,0.1100,0.0275,0.5062,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,4,3,true,0.195888,50000,0.255,1,0.0810,0.0203,0.9201,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,4,4,true,0.076216,50000,0.656,1,0.2082,0.0521,0.8218,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,8,0,true,0.140489,50000,0.356,1,0.1130,0.0141,0.7649,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,8,1,true,0.089825,50000,0.557,1,0.1767,0.0221,0.8331,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,8,2,true,0.081142,50000,0.616,1,0.1956,0.0244,0.8175,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,8,3,true,0.086121,50000,0.581,1,0.1843,0.0230,0.7576,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,50000,local,8,4,true,0.135155,50000,0.370,1,0.1174,0.0147,0.7741,0,0,0,0,50000,0,0,0,0,,,100000,100000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,sequential,0,0,true,0.027841,100000,3.592,0,1.0000,1.0000,0.0000,0,0,0,0,100000,0,0,0,0,,,200000,0,dense,10000,disable-under-delta
ep_annihilation_dup,100000,sequential,0,1,true,0.031728,100000,3.152,0,1.0000,1.0000,0.0000,0,0,0,0,100000,0,0,0,0,,,200000,0,dense,10000,disable-under-delta
ep_annihilation_dup,100000,sequential,0,2,true,0.030106,100000,3.322,0,1.0000,1.0000,0.0000,0,0,0,0,100000,0,0,0,0,,,200000,0,dense,10000,disable-under-delta
ep_annihilation_dup,100000,sequential,0,3,true,0.049392,100000,2.025,0,1.0000,1.0000,0.0000,0,0,0,0,100000,0,0,0,0,,,200000,0,dense,10000,disable-under-delta
ep_annihilation_dup,100000,sequential,0,4,true,0.054328,100000,1.841,0,1.0000,1.0000,0.0000,0,0,0,0,100000,0,0,0,0,,,200000,0,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,1,0,true,0.039321,100000,2.543,1,0.8069,0.8069,0.0419,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,1,1,true,0.041477,100000,2.411,1,0.7649,0.7649,0.0362,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,1,2,true,0.044948,100000,2.225,1,0.7059,0.7059,0.0522,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,1,3,true,0.027973,100000,3.575,1,1.1342,1.1342,0.0393,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,1,4,true,0.027387,100000,3.651,1,1.1585,1.1585,0.0394,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,2,0,true,0.290476,100000,0.344,1,0.1092,0.0546,0.7841,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,2,1,true,0.268728,100000,0.372,1,0.1181,0.0590,0.8763,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,2,2,true,0.182077,100000,0.549,1,0.1743,0.0871,0.7762,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,2,3,true,0.207618,100000,0.482,1,0.1528,0.0764,0.8040,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,2,4,true,0.153665,100000,0.651,1,0.2065,0.1032,0.7920,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,4,0,true,0.187503,100000,0.533,1,0.1692,0.0423,0.8474,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,4,1,true,0.191474,100000,0.522,1,0.1657,0.0414,0.8486,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,4,2,true,0.161871,100000,0.618,1,0.1960,0.0490,0.7483,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,4,3,true,0.180800,100000,0.553,1,0.1755,0.0439,0.8086,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,4,4,true,0.157258,100000,0.636,1,0.2018,0.0504,0.8096,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,8,0,true,0.177266,100000,0.564,1,0.1790,0.0224,0.8048,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,8,1,true,0.284789,100000,0.351,1,0.1114,0.0139,0.7784,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,8,2,true,0.201387,100000,0.497,1,0.1575,0.0197,0.8397,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,8,3,true,0.162446,100000,0.616,1,0.1953,0.0244,0.8163,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
ep_annihilation_dup,100000,local,8,4,true,0.254730,100000,0.393,1,0.1246,0.0156,0.8696,0,0,0,0,100000,0,0,0,0,,,200000,200000,dense,10000,disable-under-delta
condup_expansion,100,sequential,0,0,true,0.000013,100,8.000,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,100,0,0,,,200,400,dense,10000,disable-under-delta
condup_expansion,100,sequential,0,1,true,0.000012,100,8.264,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,100,0,0,,,200,400,dense,10000,disable-under-delta
condup_expansion,100,sequential,0,2,true,0.000012,100,8.696,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,100,0,0,,,200,400,dense,10000,disable-under-delta
condup_expansion,100,sequential,0,3,true,0.000015,100,6.579,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,100,0,0,,,200,400,dense,10000,disable-under-delta
condup_expansion,100,sequential,0,4,true,0.000015,100,6.849,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,100,0,0,,,200,400,dense,10000,disable-under-delta
condup_expansion,100,local,1,0,true,0.000029,100,3.436,1,0.4296,0.4296,0.2062,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,1,1,true,0.000017,100,5.848,1,0.7310,0.7310,0.2749,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,1,2,true,0.000033,100,3.058,1,0.3823,0.3823,0.1865,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,1,3,true,0.000016,100,6.250,1,0.7813,0.7813,0.2250,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,1,4,true,0.000015,100,6.536,1,0.8170,0.8170,0.2026,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,2,0,true,0.004003,100,0.025,1,0.0031,0.0016,0.2963,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,2,1,true,0.004652,100,0.021,1,0.0027,0.0013,0.5244,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,2,2,true,0.004953,100,0.020,1,0.0025,0.0013,0.2341,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,2,3,true,0.003684,100,0.027,1,0.0034,0.0017,0.2993,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,2,4,true,0.003550,100,0.028,1,0.0035,0.0018,0.3133,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,4,0,true,0.018921,100,0.005,1,0.0007,0.0002,0.2915,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,4,1,true,0.016572,100,0.006,1,0.0008,0.0002,0.3192,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,4,2,true,0.014952,100,0.007,1,0.0008,0.0002,0.2859,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,4,3,true,0.014858,100,0.007,1,0.0008,0.0002,0.2831,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,4,4,true,0.015783,100,0.006,1,0.0008,0.0002,0.3048,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,8,0,true,0.076890,100,0.001,1,0.0002,0.0000,0.2624,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,8,1,true,0.075576,100,0.001,1,0.0002,0.0000,0.3042,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,8,2,true,0.108244,100,0.001,1,0.0001,0.0000,0.3558,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,8,3,true,0.085785,100,0.001,1,0.0001,0.0000,0.2703,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,100,local,8,4,true,0.112515,100,0.001,1,0.0001,0.0000,0.3250,0,0,0,0,0,0,100,0,0,,,200,200,dense,10000,disable-under-delta
condup_expansion,500,sequential,0,0,true,0.000179,500,2.786,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,500,0,0,,,1000,2000,dense,10000,disable-under-delta
condup_expansion,500,sequential,0,1,true,0.000144,500,3.465,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,500,0,0,,,1000,2000,dense,10000,disable-under-delta
condup_expansion,500,sequential,0,2,true,0.000077,500,6.510,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,500,0,0,,,1000,2000,dense,10000,disable-under-delta
condup_expansion,500,sequential,0,3,true,0.000070,500,7.143,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,500,0,0,,,1000,2000,dense,10000,disable-under-delta
condup_expansion,500,sequential,0,4,true,0.000064,500,7.776,0,1.0000,1.0000,0.0000,0,0,0,0,0,0,500,0,0,,,1000,2000,dense,10000,disable-under-delta
condup_expansion,500,local,1,0,true,0.000071,500,7.062,1,1.0847,1.0847,0.0932,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,1,1,true,0.000079,500,6.321,1,0.9709,0.9709,0.1353,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,1,2,true,0.000074,500,6.748,1,1.0364,1.0364,0.0985,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,1,3,true,0.000068,500,7.353,1,1.1294,1.1294,0.1103,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,1,4,true,0.000088,500,5.663,1,0.8698,0.8698,0.2095,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,2,0,true,0.002920,500,0.171,1,0.0263,0.0132,0.4258,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,2,1,true,0.003747,500,0.133,1,0.0205,0.0102,0.3582,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,2,2,true,0.003191,500,0.157,1,0.0241,0.0120,0.4139,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,2,3,true,0.002862,500,0.175,1,0.0268,0.0134,0.4296,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
condup_expansion,500,local,2,4,true,0.004922,500,0.102,1,0.0156,0.0078,0.3873,0,0,0,0,0,0,500,0,0,,,1000,1000,dense,10000,disable-under-delta
