benchmark,input_size,mode,workers,repetition,correct,wall_clock_secs,total_interactions,mips,rounds,speedup,efficiency,overhead_ratio,peak_memory_bytes,bytes_sent,bytes_received,con_con,dup_dup,era_era,con_dup,con_era,dup_era,peak_memory_during_construction,peak_memory_during_reduction,agent_count_at_construction_complete,live_agent_count_watermark,representation,chunk_size,recycle_policy,vmrss_peak_mb,vmrss_current_end_mb,stop_reason
ep_annihilation,100000,sequential,0,0,true,0.002096,100000,47.721,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,4,0,true,0.029789,100000,3.357,1,0.0703,0.0176,0.9071,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,sequential,0,0,true,0.002011,100000,49.724,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,4,0,true,0.030916,100000,3.235,1,0.0650,0.0163,0.9120,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,sequential,0,0,true,0.002169,100000,46.094,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,4,0,true,0.028142,100000,3.553,1,0.0771,0.0193,0.9019,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,sequential,0,0,true,0.001942,100000,51.507,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,4,0,true,0.031079,100000,3.218,1,0.0625,0.0156,0.9105,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007426,316228,42.584,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,4,0,true,0.122351,316228,2.585,1,0.0607,0.0152,0.9253,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007204,316228,43.898,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,4,0,true,0.128599,316228,2.459,1,0.0560,0.0140,0.9342,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007140,316228,44.291,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,4,0,true,0.124439,316228,2.541,1,0.0574,0.0143,0.9331,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007935,316228,39.852,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,4,0,true,0.125436,316228,2.521,1,0.0633,0.0158,0.9197,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007417,316228,42.637,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,4,0,true,0.130480,316228,2.424,1,0.0568,0.0142,0.9261,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.021079,1000000,47.441,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,4,0,true,0.597839,1000000,1.673,1,0.0353,0.0088,0.9495,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.025113,1000000,39.820,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,4,0,true,0.597032,1000000,1.675,1,0.0421,0.0105,0.9481,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.025123,1000000,39.804,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,4,0,true,0.607019,1000000,1.647,1,0.0414,0.0103,0.9474,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.023817,1000000,41.987,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,4,0,true,0.598422,1000000,1.671,1,0.0398,0.0099,0.9497,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.022910,1000000,43.648,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,4,0,true,0.592896,1000000,1.687,1,0.0386,0.0097,0.9526,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.077442,3162278,40.834,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,4,0,true,2.823424,3162278,1.120,1,0.0274,0.0069,0.9528,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.075129,3162278,42.091,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,4,0,true,2.822049,3162278,1.121,1,0.0266,0.0067,0.9528,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.074124,3162278,42.662,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,4,0,true,2.839213,3162278,1.114,1,0.0261,0.0065,0.9516,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.074815,3162278,42.268,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,4,0,true,2.822862,3162278,1.120,1,0.0265,0.0066,0.9527,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.076160,3162278,41.522,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,4,0,true,2.806728,3162278,1.127,1,0.0271,0.0068,0.9519,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.243197,10000000,41.119,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,4,0,true,9.027401,10000000,1.108,1,0.0269,0.0067,0.9640,0,0,0,0,0,10000000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.242642,10000000,41.213,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,4,0,true,9.095377,10000000,1.099,1,0.0267,0.0067,0.9646,0,0,0,0,0,10000000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.237828,10000000,42.047,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,4,0,true,9.088369,10000000,1.100,1,0.0262,0.0065,0.9638,0,0,0,0,0,10000000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.238915,10000000,41.856,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,4,0,true,9.101336,10000000,1.099,1,0.0263,0.0066,0.9641,0,0,0,0,0,10000000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.238055,10000000,42.007,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,4,0,true,9.052642,10000000,1.105,1,0.0263,0.0066,0.9649,0,0,0,0,0,10000000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,sequential,0,0,true,0.000320,10000,31.289,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000,0,0,0,,,20000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,local,8,0,true,0.004549,10000,2.198,1,0.0703,0.0088,0.9170,0,0,0,0,0,10000,0,0,0,,,20000,20000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,sequential,0,0,true,0.000280,10000,35.663,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000,0,0,0,,,20000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,local,8,0,true,0.004446,10000,2.249,1,0.0631,0.0079,0.9145,0,0,0,0,0,10000,0,0,0,,,20000,20000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,sequential,0,0,true,0.000271,10000,36.969,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000,0,0,0,,,20000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,local,8,0,true,0.004323,10000,2.313,1,0.0626,0.0078,0.9133,0,0,0,0,0,10000,0,0,0,,,20000,20000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,sequential,0,0,true,0.000266,10000,37.622,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000,0,0,0,,,20000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,local,8,0,true,0.004374,10000,2.286,1,0.0608,0.0076,0.9151,0,0,0,0,0,10000,0,0,0,,,20000,20000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,sequential,0,0,true,0.000314,10000,31.888,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000,0,0,0,,,20000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000,local,8,0,true,0.004102,10000,2.438,1,0.0764,0.0096,0.9147,0,0,0,0,0,10000,0,0,0,,,20000,20000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,sequential,0,0,true,0.000744,31623,42.510,0,1.0000,1.0000,0.0000,0,0,0,0,0,31623,0,0,0,,,63246,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,local,8,0,true,0.014666,31623,2.156,1,0.0507,0.0063,0.9251,0,0,0,0,0,31623,0,0,0,,,63246,63246,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,sequential,0,0,true,0.000710,31623,44.558,0,1.0000,1.0000,0.0000,0,0,0,0,0,31623,0,0,0,,,63246,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,local,8,0,true,0.013992,31623,2.260,1,0.0507,0.0063,0.9203,0,0,0,0,0,31623,0,0,0,,,63246,63246,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,sequential,0,0,true,0.000781,31623,40.480,0,1.0000,1.0000,0.0000,0,0,0,0,0,31623,0,0,0,,,63246,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,local,8,0,true,0.013947,31623,2.267,1,0.0560,0.0070,0.9260,0,0,0,0,0,31623,0,0,0,,,63246,63246,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,sequential,0,0,true,0.000748,31623,42.271,0,1.0000,1.0000,0.0000,0,0,0,0,0,31623,0,0,0,,,63246,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,local,8,0,true,0.014986,31623,2.110,1,0.0499,0.0062,0.9257,0,0,0,0,0,31623,0,0,0,,,63246,63246,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,sequential,0,0,true,0.000724,31623,43.666,0,1.0000,1.0000,0.0000,0,0,0,0,0,31623,0,0,0,,,63246,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,31623,local,8,0,true,0.014364,31623,2.202,1,0.0504,0.0063,0.9253,0,0,0,0,0,31623,0,0,0,,,63246,63246,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,sequential,0,0,true,0.002472,100000,40.460,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,8,0,true,0.052641,100000,1.900,1,0.0470,0.0059,0.9257,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,sequential,0,0,true,0.002448,100000,40.855,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,8,0,true,0.056626,100000,1.766,1,0.0432,0.0054,0.9301,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,sequential,0,0,true,0.002592,100000,38.585,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,8,0,true,0.051781,100000,1.931,1,0.0501,0.0063,0.9221,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,sequential,0,0,true,0.002550,100000,39.219,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,8,0,true,0.049428,100000,2.023,1,0.0516,0.0064,0.9280,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,sequential,0,0,true,0.002555,100000,39.134,0,1.0000,1.0000,0.0000,0,0,0,0,0,100000,0,0,0,,,200000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,100000,local,8,0,true,0.050186,100000,1.993,1,0.0509,0.0064,0.9303,0,0,0,0,0,100000,0,0,0,,,200000,200000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007674,316228,41.209,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,8,0,true,0.231533,316228,1.366,1,0.0331,0.0041,0.9328,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007172,316228,44.094,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,8,0,true,0.222892,316228,1.419,1,0.0322,0.0040,0.9378,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007533,316228,41.981,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,8,0,true,0.239065,316228,1.323,1,0.0315,0.0039,0.9373,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007688,316228,41.131,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,8,0,true,0.240075,316228,1.317,1,0.0320,0.0040,0.9353,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,sequential,0,0,true,0.007429,316228,42.566,0,1.0000,1.0000,0.0000,0,0,0,0,0,316228,0,0,0,,,632456,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,316228,local,8,0,true,0.231894,316228,1.364,1,0.0320,0.0040,0.9403,0,0,0,0,0,316228,0,0,0,,,632456,632456,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.024014,1000000,41.643,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,8,0,true,1.019530,1000000,0.981,1,0.0236,0.0029,0.9650,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.023980,1000000,41.701,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,8,0,true,1.021261,1000000,0.979,1,0.0235,0.0029,0.9657,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.024630,1000000,40.601,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,8,0,true,0.986884,1000000,1.013,1,0.0250,0.0031,0.9621,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.023361,1000000,42.806,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,8,0,true,1.096775,1000000,0.912,1,0.0213,0.0027,0.9645,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,sequential,0,0,true,0.023442,1000000,42.659,0,1.0000,1.0000,0.0000,0,0,0,0,0,1000000,0,0,0,,,2000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,1000000,local,8,0,true,0.991327,1000000,1.009,1,0.0236,0.0030,0.9653,0,0,0,0,0,1000000,0,0,0,,,2000000,2000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.073847,3162278,42.822,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,8,0,true,3.696694,3162278,0.855,1,0.0200,0.0025,0.9678,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.077120,3162278,41.005,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,8,0,true,3.687242,3162278,0.858,1,0.0209,0.0026,0.9690,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.076632,3162278,41.266,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,8,0,true,3.722947,3162278,0.849,1,0.0206,0.0026,0.9686,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.079937,3162278,39.560,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,8,0,true,3.711570,3162278,0.852,1,0.0215,0.0027,0.9691,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,sequential,0,0,true,0.073855,3162278,42.818,0,1.0000,1.0000,0.0000,0,0,0,0,0,3162278,0,0,0,,,6324556,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,3162278,local,8,0,true,3.762477,3162278,0.840,1,0.0196,0.0025,0.9694,0,0,0,0,0,3162278,0,0,0,,,6324556,6324556,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.243810,10000000,41.016,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,8,0,true,13.978845,7500000,0.537,1,0.0174,0.0022,0.9815,0,0,0,0,0,7500000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.235282,10000000,42.502,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,8,0,true,13.907407,7500000,0.539,1,0.0169,0.0021,0.9802,0,0,0,0,0,7500000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.251155,10000000,39.816,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,8,0,true,14.002135,7500000,0.536,1,0.0179,0.0022,0.9816,0,0,0,0,0,7500000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.235975,10000000,42.377,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,8,0,true,13.959111,7500000,0.537,1,0.0169,0.0021,0.9817,0,0,0,0,0,7500000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,sequential,0,0,true,0.236875,10000000,42.216,0,1.0000,1.0000,0.0000,0,0,0,0,0,10000000,0,0,0,,,20000000,0,dense,,disable-under-delta,0.000000,0.000000,
ep_annihilation,10000000,local,8,0,true,14.038052,7500000,0.534,1,0.0169,0.0021,0.9809,0,0,0,0,0,7500000,0,0,0,,,20000000,20000000,dense,,disable-under-delta,0.000000,0.000000,
